user,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF,cluster_classification
unknown_4,0,1,A,0,0,1,16/6/20 10:15,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,114,56),(250,195,90),(220,152,63),(234,162,61),(237,127,60),(240,187,104),(73,147,37),(99,73,38),(164,162,54),(220,213,76),(134,187,176),(215,200,72)]","[(225,114,56),(250,195,90),(220,152,63),(234,162,61),(237,127,60),(240,187,104)]","[(73,147,37),(99,73,38),(164,162,54),(220,213,76),(134,187,176),(215,200,72)]",0
unknown_4,1,1,1,0,0,1,16/6/20 10:50,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,113,56),(245,195,92),(228,156,57),(226,157,63),(236,119,57),(244,189,104),(68,143,36),(93,73,40),(163,156,46),(224,216,68),(139,188,173),(218,206,66)]","[(221,113,56),(245,195,92),(228,156,57),(226,157,63),(236,119,57),(244,189,104)]","[(68,143,36),(93,73,40),(163,156,46),(224,216,68),(139,188,173),(218,206,66)]",0
unknown_4,0,2,D,0,0,1,16/6/20 6:29,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,108,56),(241,198,89),(219,151,57),(232,162,68),(233,121,62),(241,187,102),(67,143,33),(91,73,45),(164,157,50),(225,208,74),(141,185,176),(224,204,71)]","[(225,108,56),(241,198,89),(219,151,57),(232,162,68),(233,121,62),(241,187,102)]","[(67,143,33),(91,73,45),(164,157,50),(225,208,74),(141,185,176),(224,204,71)]",0
unknown_4,1,2,2,0,0,1,16/6/20 6:52,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,114,55),(243,199,85),(226,158,60),(226,153,63),(237,125,56),(246,185,98),(65,148,37),(99,72,40),(158,160,54),(222,208,67),(140,186,178),(221,201,71)]","[(221,114,55),(243,199,85),(226,158,60),(226,153,63),(237,125,56),(246,185,98)]","[(65,148,37),(99,72,40),(158,160,54),(222,208,67),(140,186,178),(221,201,71)]",0
unknown_4,0,2,C,0,0,1,16/6/20 7:36,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(230,106,61),(248,192,86),(222,159,63),(226,157,68),(239,127,64),(245,189,107),(68,148,40),(97,75,38),(164,158,49),(221,213,72),(134,192,177),(216,206,69)]","[(230,106,61),(248,192,86),(222,159,63),(226,157,68),(239,127,64),(245,189,107)]","[(68,148,40),(97,75,38),(164,158,49),(221,213,72),(134,192,177),(216,206,69)]",0
unknown_4,1,2,2,0,0,1,16/6/20 8:28,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(226,106,57),(241,194,91),(224,156,62),(230,158,66),(236,123,61),(241,186,100),(71,147,38),(98,72,39),(160,155,55),(226,215,67),(138,184,177),(219,201,72)]","[(226,106,57),(241,194,91),(224,156,62),(230,158,66),(236,123,61),(241,186,100)]","[(71,147,38),(98,72,39),(160,155,55),(226,215,67),(138,184,177),(219,201,72)]",0
unknown_4,1,2,2,0,0,1,16/6/20 8:29,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,115,57),(243,191,89),(226,159,58),(226,159,66),(232,125,60),(242,191,101),(67,146,35),(93,74,44),(159,158,50),(222,210,67),(141,190,178),(216,199,70)]","[(221,115,57),(243,191,89),(226,159,58),(226,159,66),(232,125,60),(242,191,101)]","[(67,146,35),(93,74,44),(159,158,50),(222,210,67),(141,190,178),(216,199,70)]",0
unknown_4,1,2,2,0,0,1,16/6/20 10:29,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(223,107,58),(242,197,92),(226,159,65),(233,153,64),(240,118,58),(245,194,101),(69,150,36),(98,71,41),(164,156,51),(223,208,69),(139,190,176),(223,206,66)]","[(223,107,58),(242,197,92),(226,159,65),(233,153,64),(240,118,58),(245,194,101)]","[(69,150,36),(98,71,41),(164,156,51),(223,208,69),(139,190,176),(223,206,66)]",0
unknown_4,1,2,2,0,0,1,16/6/20 10:38,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,110,60),(246,192,90),(221,156,59),(226,157,59),(233,124,61),(247,189,101),(73,143,35),(98,68,44),(160,157,55),(224,210,75),(138,183,174),(221,198,66)]","[(225,110,60),(246,192,90),(221,156,59),(226,157,59),(233,124,61),(247,189,101)]","[(73,143,35),(98,68,44),(160,157,55),(224,210,75),(138,183,174),(221,198,66)]",0
unknown_4,0,3,2,0,0,1,16/6/20 6:20,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(222,110,56),(244,194,87),(219,159,61),(232,155,60),(239,120,57),(249,186,106),(70,143,38),(98,73,40),(160,157,47),(224,212,76),(132,192,176),(222,198,69)]","[(222,110,56),(244,194,87),(219,159,61),(232,155,60),(239,120,57),(249,186,106)]","[(70,143,38),(98,73,40),(160,157,47),(224,212,76),(132,192,176),(222,198,69)]",0
unknown_4,1,3,3,0,0,1,16/6/20 8:13,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(224,108,58),(250,197,92),(220,160,62),(226,161,64),(238,121,62),(246,192,99),(67,147,39),(98,70,45),(155,161,55),(227,216,68),(141,186,178),(220,202,66)]","[(224,108,58),(250,197,92),(220,160,62),(226,161,64),(238,121,62),(246,192,99)]","[(67,147,39),(98,70,45),(155,161,55),(227,216,68),(141,186,178),(220,202,66)]",0
unknown_4,1,3,3,0,0,1,16/6/20 8:37,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,107,52),(243,193,92),(226,152,66),(233,162,63),(240,121,63),(249,192,102),(67,148,35),(99,68,40),(156,161,53),(222,213,72),(134,191,179),(221,204,75)]","[(225,107,52),(243,193,92),(226,152,66),(233,162,63),(240,121,63),(249,192,102)]","[(67,148,35),(99,68,40),(156,161,53),(222,213,72),(134,191,179),(221,204,75)]",0
unknown_4,0,3,1,0,0,1,16/6/20 8:52,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,110,55),(245,199,83),(222,159,65),(226,160,61),(240,127,64),(247,190,100),(66,144,40),(100,71,41),(155,158,53),(218,210,76),(139,186,179),(215,200,67)]","[(225,110,55),(245,199,83),(222,159,65),(226,160,61),(240,127,64),(247,190,100)]","[(66,144,40),(100,71,41),(155,158,53),(218,210,76),(139,186,179),(215,200,67)]",0
unknown_4,1,3,3,0,0,1,16/6/20 10:38,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(227,108,53),(247,198,88),(226,155,60),(227,158,60),(240,125,63),(241,187,98),(73,144,31),(95,71,43),(160,157,51),(226,209,74),(132,184,178),(224,199,75)]","[(227,108,53),(247,198,88),(226,155,60),(227,158,60),(240,125,63),(241,187,98)]","[(73,144,31),(95,71,43),(160,157,51),(226,209,74),(132,184,178),(224,199,75)]",0
unknown_4,1,3,3,0,0,1,16/6/20 11:09,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,109,61),(245,196,83),(227,154,57),(227,153,61),(233,126,58),(241,189,106),(65,149,33),(100,76,36),(164,157,49),(222,214,70),(134,191,178),(221,199,71)]","[(221,109,61),(245,196,83),(227,154,57),(227,153,61),(233,126,58),(241,189,106)]","[(65,149,33),(100,76,36),(164,157,49),(222,214,70),(134,191,178),(221,199,71)]",0
unknown_4,1,4,4,0,0,1,16/6/20 6:43,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(226,113,54),(241,194,90),(228,160,63),(234,153,66),(232,120,63),(247,193,99),(68,147,39),(95,76,39),(162,156,55),(219,208,76),(141,192,177),(220,207,70)]","[(226,113,54),(241,194,90),(228,160,63),(234,153,66),(232,120,63),(247,193,99)]","[(68,147,39),(95,76,39),(162,156,55),(219,208,76),(141,192,177),(220,207,70)]",0
unknown_4,1,4,4,0,0,1,16/6/20 9:17,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(223,113,53),(243,197,88),(220,160,65),(228,154,68),(237,124,60),(244,186,104),(68,149,35),(100,71,44),(157,163,50),(223,210,74),(135,188,177),(224,200,70)]","[(223,113,53),(243,197,88),(220,160,65),(228,154,68),(237,124,60),(244,186,104)]","[(68,149,35),(100,71,44),(157,163,50),(223,210,74),(135,188,177),(224,200,70)]",0
unknown_4,1,4,4,0,0,1,16/6/20 10:02,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(223,106,60),(249,191,87),(228,152,63),(227,159,60),(234,121,64),(248,188,106),(66,150,33),(94,70,42),(158,160,55),(224,217,69),(134,185,178),(217,201,72)]","[(223,106,60),(249,191,87),(228,152,63),(227,159,60),(234,121,64),(248,188,106)]","[(66,150,33),(94,70,42),(158,160,55),(224,217,69),(134,185,178),(217,201,72)]",0
unknown_4,1,4,4,0,0,1,16/6/20 10:16,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(229,108,57),(250,200,83),(219,155,65),(234,159,63),(233,122,63),(248,190,102),(72,144,32),(95,73,42),(155,157,46),(220,209,70),(133,191,173),(221,200,70)]","[(229,108,57),(250,200,83),(219,155,65),(234,159,63),(233,122,63),(248,190,102)]","[(72,144,32),(95,73,42),(155,157,46),(220,209,70),(133,191,173),(221,200,70)]",0
unknown_4,0,4,A,0,0,1,16/6/20 10:39,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(226,107,59),(245,195,84),(228,152,60),(227,162,59),(232,120,59),(245,194,106),(66,145,35),(96,77,44),(158,163,49),(218,210,70),(136,187,181),(218,205,68)]","[(226,107,59),(245,195,84),(228,152,60),(227,162,59),(232,120,59),(245,194,106)]","[(66,145,35),(96,77,44),(158,163,49),(218,210,70),(136,187,181),(218,205,68)]",0
unknown_4,1,4,4,0,0,1,16/6/20 10:58,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(230,110,55),(243,193,90),(221,156,62),(234,161,61),(235,124,59),(247,190,102),(72,148,39),(95,76,41),(160,158,48),(227,212,72),(135,191,180),(220,203,67)]","[(230,110,55),(243,193,90),(221,156,62),(234,161,61),(235,124,59),(247,190,102)]","[(72,148,39),(95,76,41),(160,158,48),(227,212,72),(135,191,180),(220,203,67)]",0
unknown_4,1,5,5,0,0,1,16/6/20 6:37,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(223,108,56),(242,193,84),(222,155,60),(232,154,61),(237,125,65),(245,194,103),(70,148,31),(99,69,40),(164,154,51),(227,209,75),(133,185,176),(220,206,70)]","[(223,108,56),(242,193,84),(222,155,60),(232,154,61),(237,125,65),(245,194,103)]","[(70,148,31),(99,69,40),(164,154,51),(227,209,75),(133,185,176),(220,206,70)]",0
unknown_4,1,5,5,0,0,1,16/6/20 10:03,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(227,110,59),(245,194,89),(219,154,57),(225,162,59),(236,123,56),(248,193,105),(72,149,40),(97,75,41),(164,155,52),(224,211,76),(137,186,178),(218,203,68)]","[(227,110,59),(245,194,89),(219,154,57),(225,162,59),(236,123,56),(248,193,105)]","[(72,149,40),(97,75,41),(164,155,52),(224,211,76),(137,186,178),(218,203,68)]",0
unknown_4,1,5,5,0,0,1,16/6/20 10:11,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(229,115,55),(246,191,85),(227,158,61),(232,161,63),(235,118,65),(246,193,104),(66,145,37),(94,71,41),(157,163,53),(227,211,73),(135,184,180),(219,198,72)]","[(229,115,55),(246,191,85),(227,158,61),(232,161,63),(235,118,65),(246,193,104)]","[(66,145,37),(94,71,41),(157,163,53),(227,211,73),(135,184,180),(219,198,72)]",0
unknown_4,1,5,5,0,0,1,16/6/20 10:15,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,114,52),(249,192,87),(225,158,64),(231,159,63),(232,121,62),(249,186,102),(68,150,34),(92,71,37),(155,162,50),(227,217,75),(134,192,182),(224,202,72)]","[(225,114,52),(249,192,87),(225,158,64),(231,159,63),(232,121,62),(249,186,102)]","[(68,150,34),(92,71,37),(155,162,50),(227,217,75),(134,192,182),(224,202,72)]",0
unknown_4,1,5,5,0,0,1,16/6/20 10:46,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(222,114,61),(250,192,83),(227,154,57),(228,154,62),(237,122,65),(241,187,104),(67,146,39),(96,74,37),(157,156,54),(223,215,68),(137,192,173),(221,202,67)]","[(222,114,61),(250,192,83),(227,154,57),(228,154,62),(237,122,65),(241,187,104)]","[(67,146,39),(96,74,37),(157,156,54),(223,215,68),(137,192,173),(221,202,67)]",0
unknown_4,0,A,B,0,0,1,16/6/20 6:30,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(227,110,52),(242,200,87),(228,158,65),(227,153,67),(237,121,62),(248,191,107),(71,150,32),(93,76,36),(160,155,47),(220,213,68),(135,192,179),(224,203,74)]","[(227,110,52),(242,200,87),(228,158,65),(227,153,67),(237,121,62),(248,191,107)]","[(71,150,32),(93,76,36),(160,155,47),(220,213,68),(135,192,179),(224,203,74)]",0
unknown_4,1,A,A,0,0,1,16/6/20 8:14,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(226,110,56),(243,196,90),(219,157,59),(226,162,63),(239,120,63),(244,192,107),(69,143,33),(98,72,41),(156,160,55),(218,215,73),(137,187,180),(220,202,67)]","[(226,110,56),(243,196,90),(219,157,59),(226,162,63),(239,120,63),(244,192,107)]","[(69,143,33),(98,72,41),(156,160,55),(218,215,73),(137,187,180),(220,202,67)]",0
unknown_4,1,A,A,0,0,1,16/6/20 9:03,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(228,112,56),(247,196,91),(222,156,63),(227,154,63),(232,124,61),(242,185,98),(68,145,34),(95,77,37),(160,159,51),(226,213,70),(135,189,182),(221,201,75)]","[(228,112,56),(247,196,91),(222,156,63),(227,154,63),(232,124,61),(242,185,98)]","[(68,145,34),(95,77,37),(160,159,51),(226,213,70),(135,189,182),(221,201,75)]",0
unknown_4,0,B,E,0,0,1,16/6/20 6:17,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(230,110,53),(250,200,85),(226,154,59),(231,159,62),(240,120,60),(247,193,105),(74,146,37),(95,70,39),(160,161,51),(225,216,72),(134,187,176),(219,198,66)]","[(230,110,53),(250,200,85),(226,154,59),(231,159,62),(240,120,60),(247,193,105)]","[(74,146,37),(95,70,39),(160,161,51),(225,216,72),(134,187,176),(219,198,66)]",0
unknown_4,1,B,B,0,0,1,16/6/20 8:25,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,109,59),(245,193,83),(225,158,58),(231,160,65),(237,126,65),(241,193,105),(65,150,36),(91,75,41),(164,161,51),(220,211,75),(141,185,182),(216,198,69)]","[(221,109,59),(245,193,83),(225,158,58),(231,160,65),(237,126,65),(241,193,105)]","[(65,150,36),(91,75,41),(164,161,51),(220,211,75),(141,185,182),(216,198,69)]",0
unknown_4,1,B,B,0,0,1,16/6/20 8:52,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(222,110,57),(241,194,84),(227,160,63),(226,162,59),(240,118,63),(241,192,98),(65,149,31),(92,77,39),(156,155,48),(225,210,67),(141,185,178),(223,206,74)]","[(222,110,57),(241,194,84),(227,160,63),(226,162,59),(240,118,63),(241,192,98)]","[(65,149,31),(92,77,39),(156,155,48),(225,210,67),(141,185,178),(223,206,74)]",0
unknown_4,1,B,B,0,0,1,16/6/20 10:32,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(229,110,59),(246,199,87),(221,151,65),(229,153,59),(235,124,64),(248,188,107),(69,147,35),(99,76,44),(163,160,52),(222,208,70),(134,183,177),(224,207,69)]","[(229,110,59),(246,199,87),(221,151,65),(229,153,59),(235,124,64),(248,188,107)]","[(69,147,35),(99,76,44),(163,160,52),(222,208,70),(134,183,177),(224,207,69)]",0
unknown_4,1,C,C,0,0,1,16/6/20 6:19,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(227,111,54),(243,193,90),(224,160,64),(225,153,68),(238,121,62),(243,190,100),(65,150,37),(92,74,44),(159,159,51),(218,215,70),(141,191,176),(218,203,68)]","[(227,111,54),(243,193,90),(224,160,64),(225,153,68),(238,121,62),(243,190,100)]","[(65,150,37),(92,74,44),(159,159,51),(218,215,70),(141,191,176),(218,203,68)]",0
unknown_4,1,C,C,0,0,1,16/6/20 10:45,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,109,56),(249,191,84),(228,155,62),(229,158,60),(235,122,60),(244,188,103),(65,142,34),(97,72,39),(160,155,53),(226,208,71),(133,191,182),(220,203,71)]","[(221,109,56),(249,191,84),(228,155,62),(229,158,60),(235,122,60),(244,188,103)]","[(65,142,34),(97,72,39),(160,155,53),(226,208,71),(133,191,182),(220,203,71)]",0
unknown_4,1,D,D,0,0,1,16/6/20 6:14,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,106,54),(249,192,83),(220,157,65),(230,156,59),(238,121,62),(245,189,107),(69,146,38),(91,75,43),(158,156,47),(221,213,71),(132,191,178),(218,201,68)]","[(221,106,54),(249,192,83),(220,157,65),(230,156,59),(238,121,62),(245,189,107)]","[(69,146,38),(91,75,43),(158,156,47),(221,213,71),(132,191,178),(218,201,68)]",0
unknown_4,0,D,2,0,0,1,16/6/20 6:38,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,109,57),(242,192,85),(222,159,63),(233,161,66),(235,118,64),(249,186,105),(65,150,35),(94,71,37),(163,159,50),(224,215,70),(134,187,176),(215,202,73)]","[(221,109,57),(242,192,85),(222,159,63),(233,161,66),(235,118,64),(249,186,105)]","[(65,150,35),(94,71,37),(163,159,50),(224,215,70),(134,187,176),(215,202,73)]",0
unknown_4,1,D,D,0,0,1,16/6/20 7:59,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(230,110,52),(247,199,86),(227,153,62),(226,156,63),(237,125,63),(241,192,107),(70,149,33),(97,69,37),(160,156,53),(227,208,71),(134,184,175),(217,203,72)]","[(230,110,52),(247,199,86),(227,153,62),(226,156,63),(237,125,63),(241,192,107)]","[(70,149,33),(97,69,37),(160,156,53),(227,208,71),(134,184,175),(217,203,72)]",0
unknown_4,0,D,1,0,0,1,16/6/20 8:43,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,112,57),(242,199,89),(225,160,57),(231,159,66),(235,120,59),(247,192,105),(66,150,34),(93,76,44),(161,163,54),(224,212,70),(139,189,180),(223,198,74)]","[(225,112,57),(242,199,89),(225,160,57),(231,159,66),(235,120,59),(247,192,105)]","[(66,150,34),(93,76,44),(161,163,54),(224,212,70),(139,189,180),(223,198,74)]",0
unknown_4,1,D,D,0,0,1,16/6/20 9:15,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(221,109,61),(245,191,87),(224,157,60),(226,156,61),(235,119,58),(249,185,101),(70,150,35),(91,70,41),(159,156,46),(224,210,74),(141,192,175),(223,205,72)]","[(221,109,61),(245,191,87),(224,157,60),(226,156,61),(235,119,58),(249,185,101)]","[(70,150,35),(91,70,41),(159,156,46),(224,210,74),(141,192,175),(223,205,72)]",0
unknown_4,1,D,D,0,0,1,16/6/20 10:13,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,115,56),(243,198,85),(222,151,58),(226,161,66),(233,119,59),(241,185,104),(68,144,38),(95,68,41),(162,158,49),(224,209,67),(139,192,181),(218,200,75)]","[(225,115,56),(243,198,85),(222,151,58),(226,161,66),(233,119,59),(241,185,104)]","[(68,144,38),(95,68,41),(162,158,49),(224,209,67),(139,192,181),(218,200,75)]",0
unknown_4,0,D,5,0,0,1,16/6/20 10:23,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,108,60),(249,198,85),(228,160,65),(225,160,63),(236,127,64),(247,191,102),(68,144,32),(99,68,39),(163,163,53),(218,213,72),(140,184,182),(220,201,69)]","[(225,108,60),(249,198,85),(228,160,65),(225,160,63),(236,127,64),(247,191,102)]","[(68,144,32),(99,68,39),(163,163,53),(218,213,72),(140,184,182),(220,201,69)]",0
unknown_4,1,D,D,0,0,1,16/6/20 10:51,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(229,109,59),(243,194,91),(222,151,57),(229,156,65),(237,120,59),(249,185,99),(73,144,35),(98,75,37),(157,159,52),(224,215,75),(135,186,178),(222,199,67)]","[(229,109,59),(243,194,91),(222,151,57),(229,156,65),(237,120,59),(249,185,99)]","[(73,144,35),(98,75,37),(157,159,52),(224,215,75),(135,186,178),(222,199,67)]",0
unknown_4,0,D,2,0,0,1,16/6/20 10:55,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(227,112,57),(243,193,87),(228,154,62),(232,160,62),(241,119,58),(240,191,106),(68,148,40),(100,70,45),(160,156,54),(226,208,72),(137,185,179),(218,207,75)]","[(227,112,57),(243,193,87),(228,154,62),(232,160,62),(241,119,58),(240,191,106)]","[(68,148,40),(100,70,45),(160,156,54),(226,208,72),(137,185,179),(218,207,75)]",0
unknown_4,0,E,5,0,0,1,16/6/20 6:50,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(228,109,57),(244,197,87),(221,159,66),(227,153,66),(234,119,57),(248,188,105),(68,149,37),(100,71,39),(160,160,46),(225,210,70),(135,190,176),(223,201,75)]","[(228,109,57),(244,197,87),(221,159,66),(227,153,66),(234,119,57),(248,188,105)]","[(68,149,37),(100,71,39),(160,160,46),(225,210,70),(135,190,176),(223,201,75)]",0
unknown_4,0,E,4,0,0,1,16/6/20 7:32,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(228,114,57),(248,191,91),(227,152,59),(234,155,67),(239,120,58),(241,189,100),(66,147,31),(98,71,39),(158,155,53),(221,211,69),(134,187,176),(221,200,73)]","[(228,114,57),(248,191,91),(227,152,59),(234,155,67),(239,120,58),(241,189,100)]","[(66,147,31),(98,71,39),(158,155,53),(221,211,69),(134,187,176),(221,200,73)]",0
unknown_4,1,E,E,0,0,1,16/6/20 7:43,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,114,54),(250,196,86),(223,155,63),(227,154,62),(236,118,61),(244,193,99),(71,145,33),(98,68,45),(159,158,47),(218,211,67),(134,190,177),(223,202,68)]","[(225,114,54),(250,196,86),(223,155,63),(227,154,62),(236,118,61),(244,193,99)]","[(71,145,33),(98,68,45),(159,158,47),(218,211,67),(134,190,177),(223,202,68)]",0
unknown_4,1,E,E,0,0,1,16/6/20 7:45,5,bear,"[#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47]","[(225,108,52),(242,197,89),(224,154,60),(232,157,61),(239,123,65),(241,187,99),(74,148,35),(91,73,38),(159,163,48),(224,208,74),(135,183,178),(224,200,66)]","[(225,108,52),(242,197,89),(224,154,60),(232,157,61),(239,123,65),(241,187,99)]","[(74,148,35),(91,73,38),(159,163,48),(224,208,74),(135,183,178),(224,200,66)]",0
